code,name,medianIncome,youthUnemployment2010,youthUnemployment2013,unemployment2010,unemployment2013,unemploymentChange,reportedCrime,populationChange,hasEducation,asylumCosts,urbanDegree,satisfactionInfluence,satisfactionGeneral,satisfactionElderlyCare,foreignBorn,reportedCrimeVandalism,youngUnskilled,latitude,longitude,population,populationShare65plus,municipalityType,municipalityTypeBroad,refugees,rentalApartments,governing,fokusRanking,foretagsklimatRanking,cars,motorcycles,tractors,snowmobiles
0781,Ljungby,199056,6.9,9.2,7.6,6.8,-0.8,733,-0.6,29.3,885,71.2,NA,NA,NA,18.7,9.3,7.3,56.833877,13.941042,27277,22.6,Manufacturing municipalities,Rural,12.7,149.3,Conservative,87,84,550.280456061884,44.5430215932837,92.4955090369176,0.989844924295194
0360,Tierp,188370,13.2,12.8,8.9,8,-0.9,943,0,23.4,607,64.9,NA,NA,NA,10.9,13.4,12.6,60.345896,17.516906,20144,23.5,Manufacturing municipalities,Rural,14.8,148.1,Left-wing,169,160,520.65131056394,40.3097696584591,92.1862589356632,25.7644956314535
1498,Tidaholm,190956,11.6,8.9,9.4,6.8,-2.6,1289,-1,23.4,62,70.4,43,60,58,9.8,9.7,9.4,58.181769,13.959474,12565,22.8,Manufacturing municipalities,Rural,6.7,110.3,Left-wing,205,168,550.099482690012,52.0493434142459,92.1607640270593,0.875447672105054
0862,Emmaboda,189004,10.5,14.9,7.3,8,0.7,915,-3.9,28.2,1195,70.6,NA,NA,NA,15,7.5,11.7,56.630686,15.540006,8964,26.8,Manufacturing municipalities,Rural,18.6,145.7,Left-wing,252,260,581.994645247657,50.7585899152164,92.0348058902276,0.557786702365016
2518,Övertorneå,175549,14.2,11.8,12.6,10.9,-1.7,531,-5.3,30.8,5456,52.7,32,49,48,26.8,9.2,9,66.389725,23.649496,4709,28.7,Sparsely populated municipalities,Rural,45.7,131.2,Mixed,283,276,569.547674665534,23.5718836270971,91.9515820768741,113.399872584413
2082,Säter,200005,6,6.4,5.6,5.2,-0.399999999999999,947,-0.8,29,1821,62.1,NA,NA,NA,6.7,8.3,10.3,60.34665,15.7479,10873,23.2,Commuter municipalities,Rural,20.7,141.6,Mixed,195,100,598.17897544376,47.9168582727858,91.2351696863791,40.0073576749747
2321,Åre,188889,5.3,5.3,5.7,4.6,-1.1,1084,0.8,25.7,1810,88.6,NA,NA,NA,13.5,9.6,7.2,63.399043,13.081506,9132,23,Tourism municipalities,Rural,24.1,186.7,Conservative,93,112,649.802890932983,43.1449846692948,89.9036355672361,361.038107752957
2418,Malå,188912,9,12.9,7.7,6.3,-1.4,285,-6.4,25.4,1332,62.6,NA,NA,NA,8.3,8,9.8,65.18512,18.74907,3155,25.2,Manufacturing municipalities,Rural,31.1,138.6,Mixed,213,258,579.714738510301,26.9413629160063,89.3819334389857,283.676703645008
1491,Ulricehamn,200439,9.6,6.5,6.6,5.1,-1.5,629,2.2,29.3,228,66.6,NA,NA,NA,12.4,8.7,10.1,57.783333,13.416667,23211,22.7,Municipalities in densely populated regions,Rural,20.8,143,Conservative,110,104,565.981646633062,47.3913230795743,89.1387704105812,1.68023781827582
2031,Rättvik,180598,8.6,7.6,7.8,6.5,-1.3,873,-0.8,31,1397,68.1,41,55,50,5.9,8.1,9.6,60.889025,15.123373,10766,30.5,Tourism municipalities,Rural,4.1,125.7,Conservative,157,83,605.052944454765,42.54133382872,87.77633289987,70.0352963031767
0840,Mörbylånga,202993,7,8.2,5.3,5.3,0,466,4.6,38.4,884,65.9,NA,NA,NA,6.7,6.7,7.5,56.523757,16.386916,14368,24.5,Suburbs to larger towns,City,5.7,76.8,Conservative,117,224,581.84855233853,39.880289532294,87.2772828507795,0.278396436525612
1783,Hagfors,175016,15.8,15.1,10.7,8.6,-2.1,828,-5.7,23.4,1251,64.3,NA,NA,NA,12.4,6.9,9.3,60.03437,13.694508,12071,28.2,Manufacturing municipalities,Rural,15.2,107.2,Left-wing,255,280,596.222351089388,45.398061469638,86.9024935796537,26.0127578493911
1981,Sala,190941,13.8,14.3,8.5,8.6,0.0999999999999996,1112,1.9,28.6,622,68.7,NA,NA,NA,11.6,10.7,12.3,59.920859,16.606328,21769,23,Municipalities in densely populated regions,Rural,20.1,180,Mixed,142,266,534.429693600992,41.7106895126097,86.7288345812853,12.7704533970325
1257,Örkelljunga,183541,9.1,9,7,6.8,-0.2,974,0.6,24,447,70,NA,NA,NA,16.9,12.2,14,56.283635,13.278832,9653,23.8,Manufacturing municipalities,Rural,19.2,118.7,Conservative,137,109,569.771055630374,45.1673055008806,86.7087951932042,0.103594737387341
1291,Simrishamn,181278,10.3,8.7,7.5,6.6,-0.9,718,-2.1,38.9,1240,69,NA,NA,NA,11.3,11.3,11,55.557396,14.348965,18951,30.9,Municipalities in densely populated regions,Rural,13.3,145.8,Conservative,130,244,556.593319613741,40.6311012611472,86.6445042477969,0.527676639755158
2161,Ljusdal,178875,15,16.8,11.9,10.3,-1.6,433,-1.1,23.2,1156,58.5,NA,NA,NA,10,11,11,61.830839,16.08175,18931,25.6,Sparsely populated municipalities,Rural,23.9,156.8,Mixed,211,257,555.913580899055,44.1075484654799,86.5775711795468,99.8890708361946
2283,Sollefteå,176100,16.6,18.5,13.2,12.1,-1.1,1009,-4.5,29.2,1814,62.8,NA,NA,NA,10.6,10.9,10,63.165407,17.277135,19623,26.9,Sparsely populated municipalities,Rural,36.3,150.7,Left-wing,217,245,595.678540488203,34.7551342812006,85.9195841614432,123.222748815166
0760,Uppvidinge,193623,9.5,13.2,7.3,9.8,2.5,603,-0.6,22.8,1993,72.1,42,56,58,21.4,5.4,14.6,56.937344,15.444602,9288,24,Manufacturing municipalities,Rural,46.8,151.5,Conservative,233,73,533.161068044789,49.2032730404823,85.1636520241171,3.76830318690784
0860,Hultsfred,177333,12.1,11.1,9.4,9,-0.4,917,-2.9,23.3,864,81.1,NA,NA,NA,17.1,11.3,14.7,57.49484,15.841651,13635,26.3,Manufacturing municipalities,Rural,25.1,192.4,Mixed,221,178,555.922258892556,49.0649064906491,84.1217455078841,1.24679134580125
1471,Götene,199583,10.5,7.8,7.8,6.2,-1.6,576,-0.4,28,996,61.3,NA,NA,NA,10.4,8.3,10.2,58.528002,13.491428,13028,22.6,Manufacturing municipalities,Rural,13,77.5,Mixed,212,41,568.467915259441,53.8071845256371,83.5891925084433,1.53515505066012
2023,Malung-Sälen,184210,6.2,5.4,5.9,4.9,-1,1223,-3.1,23.3,1001,73,38,50,61,9.4,11.4,9.4,61.17442,13.26071,10061,24.9,Tourism municipalities,Rural,19.2,175,Mixed,160,197,665.2420236557,47.2120067587715,83.4907066891959,179.604413080211
2034,Orsa,171233,10.3,11.9,9,8.9,-0.0999999999999996,1095,-2,28.3,1195,80.9,NA,NA,NA,9,8.1,13.8,61.116937,14.628071,6849,25.1,Commuter municipalities,Rural,31.3,158.9,Mixed,240,216,586.216965980435,40.5898671338882,82.9318148634837,95.9264126149803
0685,Vetlanda,198771,8.5,10.1,6.3,6.2,-0.0999999999999996,496,0.3,26.9,713,75.2,NA,NA,NA,13.9,10,7.7,57.42746,15.08533,26419,22.9,Manufacturing municipalities,Rural,19.8,146.3,Mixed,153,63,545.894999810742,44.5512699193762,81.4565274991483,1.13554638706991
1497,Hjo,192704,8.6,8.1,7.8,6.6,-1.2,693,0,30.4,1813,73.9,NA,NA,NA,7.7,6.2,7.1,58.30707,14.287466,8805,24.5,Commuter municipalities,Rural,5,140.3,Conservative,156,207,549.801249290176,39.4094264622374,81.0902896081772,0.908574673480977
1214,Svalöv,197168,8.8,10.5,7.2,8.2,0.999999999999999,1065,1.1,29.8,844,67.9,37,48,56,16.2,12.4,11.2,55.91293,13.101817,13332,18.8,Commuter municipalities,Rural,18.3,104.6,Mixed,161,221,549.80498049805,44.029402940294,80.6330633063306,0.75007500750075
1885,Lindesberg,193398,15.4,13.9,10.1,9.8,-0.299999999999999,854,0.3,26.8,332,72.8,NA,NA,NA,14.8,9.4,11.7,59.597698,15.222911,23176,23.3,Manufacturing municipalities,Rural,36,150.3,Mixed,178,279,549.79288919572,40.4297549188816,80.3417328270625,12.6423886779427
2029,Leksand,196111,6.4,7,6.5,5.5,-1,561,-0.9,36.4,1302,75.7,38,53,48,8.2,7.2,7.8,60.730308,14.999892,15157,26.4,Municipalities in densely populated regions,Rural,14.8,139.9,Mixed,174,99,593.587121462031,34.5714851223857,79.1713399749291,50.2078247674342
0767,Markaryd,180145,4.1,10.8,6.9,8.7,1.8,725,-0.9,21.4,703,76.2,52,62,59,21,8.7,12,56.461774,13.596274,9515,25.8,Manufacturing municipalities,Rural,29.1,163.1,Conservative,197,28,567.630057803468,42.8796636889122,78.507619548082,1.36626379400946
1784,Arvika,185343,13.3,12.2,9.9,8.2,-1.7,914,-1.4,30.3,374,63.9,44,58,49,12.8,9.9,8.6,59.654853,12.592136,25817,24.3,Manufacturing municipalities,Rural,12.1,174,Left-wing,144,119,561.10314908781,40.6321416121161,77.8169423248247,10.4969593678584
1273,Osby,185644,11.4,10.8,8.2,8.3,0.100000000000001,818,0.5,25.7,1081,75.8,NA,NA,NA,15.4,11.3,11.1,56.381536,13.992941,12713,24.2,Commuter municipalities,Rural,24.6,126.3,Conservative,176,77,541.571619601982,47.5104224022654,77.4010855030284,0.6292771179108
0561,Åtvidaberg,182177,10.6,10.5,9.3,7.6,-1.7,765,-7.5,23.2,1597,60.1,39,47,62,7.4,6,9.7,58.20219,15.99727,9548,26.6,Commuter municipalities,Rural,17,140.6,Mixed,210,40,644.742354419774,51.0054461667365,77.2936740678676,4.92249685798073
0764,Alvesta,198482,11.7,13.1,7.9,8.9,1,654,2.7,27.7,1591,68,30,46,56,20.4,8.9,10.9,56.89921,14.556001,19280,21.1,Commuter municipalities,Rural,46.5,142.7,Mixed,126,179,539.885892116183,37.396265560166,76.9709543568465,0.881742738589212
2506,Arjeplog,186336,14.8,9.3,9.6,6.1,-3.5,1443,-5.3,26.8,9811,62.5,NA,NA,NA,11.2,8.5,11.7,66.051505,17.890054,2980,27.3,Tourism municipalities,Rural,34.5,175.5,Mixed,257,177,615.436241610738,22.8187919463087,75.503355704698,528.523489932886
2282,Kramfors,177344,14.2,14.2,11.7,9.5,-2.2,970,-5.3,27.9,1152,65.2,NA,NA,NA,10.3,10.6,11.3,62.928433,17.786295,18450,27.9,Municipalities in sparsely populated regions,Rural,20.3,152.6,Left-wing,273,174,578.69918699187,32.7913279132791,75.1761517615176,83.9024390243902
1860,Laxå,185176,14.9,17.9,8.1,9.7,1.6,986,-4.9,22.1,3052,75.7,NA,NA,NA,14.4,9.6,7.7,58.98269,14.62289,5580,27.9,Manufacturing municipalities,Rural,16.8,146.6,Left-wing,248,175,585.304659498208,47.4910394265233,75.089605734767,4.12186379928315
0428,Vingåker,186374,10.5,13.8,9.5,10.4,0.9,1234,-1.8,22.2,2271,66,35,50,48,12,9.9,14.7,59.046478,15.876965,8835,24.9,Commuter municipalities,Rural,55.8,155.6,Left-wing,277,135,552.348613469157,43.1239388794567,74.9292586304471,3.3955857385399
0686,Eksjö,197233,7.8,10.6,5.1,6.6,1.5,1039,0.9,34.8,884,77.9,42,57,55,12.1,9.3,7.8,57.665165,14.973221,16464,24.1,Municipalities in densely populated regions,Rural,16.7,203.8,Mixed,113,53,512.512147716229,43.1243926141885,74.8299319727891,1.21477162293489
2083,Hedemora,187695,7.8,10.3,6.8,7.1,0.3,1065,-1.6,25.8,2293,72.1,NA,NA,NA,10.9,10.8,12.1,60.277545,15.985892,15021,24.3,Municipalities in densely populated regions,Rural,21.4,159.6,Mixed,206,272,584.115571533187,53.2587710538579,74.2959856201318,28.493442513814
2062,Mora,193409,9.6,10.3,8.2,7.4,-0.799999999999999,640,-0.8,32.2,823,84.6,NA,NA,NA,7.4,7.1,12,61.004878,14.537003,19998,24.7,Municipalities in sparsely populated regions,Rural,4,131.7,Mixed,117,111,618.261826182618,36.1036103610361,72.8572857285729,98.5098509850985
1760,Storfors,181928,21.8,15,14.6,12,-2.6,605,-5.7,21.5,411,60.7,NA,NA,NA,16.9,9.9,14.8,59.533208,14.272209,4131,25.7,Commuter municipalities,Rural,65.5,133.3,Left-wing,288,136,580.973129992738,43.5729847494553,72.1374969740983,14.5243282498184
2039,Älvdalen,171318,11.1,12.1,8.8,8.1,-0.700000000000001,512,0,19.3,214,44.5,NA,NA,NA,22.7,7.4,10.6,61.227306,14.041987,9953,23.3,Tourism municipalities,Rural,10.3,130,Mixed,260,163,478.247764493118,20.8982216417161,71.6366924545363,198.33216115744
2505,Arvidsjaur,190409,16.9,11.8,9.5,7.2,-2.3,587,-2.9,25.5,2699,78.7,NA,NA,NA,8.4,7.1,9.1,65.592077,19.180283,6471,27.1,Municipalities in sparsely populated regions,Rural,26.7,194.5,Mixed,201,270,580.74486169062,17.1534538711173,70.0046360686138,298.562818729717
1463,Mark,197883,7.9,7.9,6.2,5.6,-0.600000000000001,714,-0.2,28.6,177,65,NA,NA,NA,12.6,9.4,11.4,59.25,15.266667,33753,21.5,Municipalities in densely populated regions,Rural,11.2,133,Mixed,94,140,553.136017539182,49.4770835185021,68.9716469647143,1.06657186027909
0665,Vaggeryd,208130,10.4,10.1,8,6.8,-1.2,363,1.8,27.3,353,74.7,NA,NA,NA,18.9,6.8,10.3,57.498962,14.14863,13209,19.9,Manufacturing municipalities,Rural,20.3,134.6,Mixed,138,46,533.348474524945,37.6258611552729,68.5138920433038,1.43841320311909
1904,Skinnskatteberg,181208,8.7,10.1,7.7,7.3,-0.4,816,-4.6,27.1,2298,61.1,35,44,61,17.2,12.6,16.6,59.831779,15.692723,4411,27.9,Commuter municipalities,Rural,26,159.4,Left-wing,264,288,591.702561777375,39.2201314894582,68.2384946724099,15.6427114033099
0582,Söderköping,204739,7.2,7.7,6.1,5.7,-0.399999999999999,535,1.7,32.1,894,61.1,40,53,54,6.1,7.2,10.8,58.475901,16.323431,14195,22.6,Suburbs to larger towns,City,10.5,145.7,Conservative,135,211,536.033814723494,48.3973230010567,67.9112363508277,3.17013032758013
1446,Karlsborg,194168,9.1,7.4,6.7,4.8,-1.9,370,-0.5,32.7,2086,76.7,43,54,52,7,5.1,7.1,58.530085,14.510565,6757,28.2,Municipalities in densely populated regions,Rural,4.4,135.5,Conservative,131,105,562.527749001036,53.7220660056238,67.0415865028859,1.33195204972621
2481,Lycksele,191284,14.7,10,9.4,7.9,-1.5,1100,-1.7,30,717,72.5,NA,NA,NA,9.5,10,7.8,64.59581,18.676367,12270,24,Municipalities in sparsely populated regions,Rural,21.1,216.3,Left-wing,125,249,580.277098614507,34.0668296658517,66.5036674816626,229.99185004075
2183,Bollnäs,184176,14.3,13.7,11.2,10.2,-1,1086,-0.2,27.9,1265,67.5,NA,NA,NA,9.7,9.3,10.2,61.34838,16.394268,26141,25,Municipalities in sparsely populated regions,Rural,31.3,195.4,Mixed,191,242,554.301671703454,43.6096553307066,66.0648024176581,59.7146245361692
2026,Gagnef,198546,7.7,6.3,6.9,5.2,-1.7,539,-0.8,31.6,1383,73.4,NA,NA,NA,6.6,5.5,8.6,60.590983,15.070049,10023,22.6,Commuter municipalities,Rural,8.9,55.5,Conservative,186,147,617.779108051482,47.7900828095381,66.0480893943929,48.787788087399
0881,Nybro,181635,11.2,10.6,8.1,7.8,-0.3,811,-0.3,26.8,580,77.5,35,51,51,14.2,8,11.2,56.7438,15.908681,19489,24.9,Manufacturing municipalities,Rural,16,175.4,Mixed,152,269,532.248960952332,39.7147108625378,65.3188978398071,0.667042947303607
1861,Hallsberg,192650,14.8,12.9,9.7,9,-0.699999999999999,819,0.1,23.3,313,76.5,NA,NA,NA,13,11.4,12.6,59.066532,15.10229,15267,22.1,Commuter municipalities,Rural,31.6,154.2,Left-wing,170,208,546.800288203314,38.1869391498002,63.8632344271959,5.96056854653829
2284,Örnsköldsvik,198264,13.9,12,10.3,8.7,-1.6,593,-0.7,35.1,532,73.3,NA,NA,NA,8.3,8.3,6,63.290047,18.716617,54986,23.4,Larger towns,Town,16.2,140.7,Left-wing,127,126,557.560106208853,33.3539446404539,63.8526170297894,103.117157094533
0861,Mönsterås,195577,12.3,12.2,8.9,7.2,-1.7,965,-0.1,27.2,824,70.2,48,61,58,11.2,10.6,10.1,57.04158,16.44312,12949,24.8,Manufacturing municipalities,Rural,19.7,146.3,Conservative,218,54,559.657116379643,41.7020619352846,62.8619970654105,2.70291142173141
0584,Vadstena,196775,7.4,9,7,6.2,-0.8,474,-1.2,35.4,2148,75.9,42,54,61,8.9,8.8,11.9,58.447602,14.890234,7383,29.8,Commuter municipalities,Rural,18.5,188.2,Mixed,169,193,528.240552620886,31.4235405661655,62.7116348367872,2.16714072870107
1495,Skara,197300,12.4,7.7,9.1,7.3,-1.8,910,0.3,30.7,956,74.8,38,53,51,14.5,12.4,10.4,58.386013,13.439328,18580,21.2,Municipalities in densely populated regions,Rural,17.8,177.8,Conservative,101,152,508.611410118407,35.1991388589882,62.7018299246502,1.02260495156082
0617,Gnosjö,206804,8.7,7.6,8.1,6.5,-1.6,946,-2.6,19.8,659,74.7,NA,NA,NA,29.2,7,12.6,57.35804,13.73719,9406,18.6,Manufacturing municipalities,Rural,19,148.2,Conservative,234,27,551.562832234744,40.1871146076972,62.3006591537317,3.08313842228365
1764,Grums,182211,15.3,18.1,10.6,10.5,-0.0999999999999996,751,-3.5,21.7,2707,71.5,NA,NA,NA,9.7,7.9,14.3,59.353179,13.111732,8925,24.9,Manufacturing municipalities,Rural,8.3,149,Left-wing,232,145,575.574229691877,44.1456582633053,61.8487394957983,4.81792717086835
1382,Falkenberg,199870,8.4,8.8,7.6,6.5,-1.1,818,3.6,28.8,274,74.6,40,56,45,15.4,11.3,9.1,56.902733,12.488801,41912,22.9,Municipalities in densely populated regions,Rural,9.4,109.6,Conservative,78,20,530.564038938729,39.7022332506203,61.8200038175224,0.739644970414201
0662,Gislaved,204743,11.6,10,9,7.8,-1.2,665,-2.3,22.1,480,81.1,41,57,57,23.1,8.1,13.7,57.2985,13.54326,28713,19.8,Manufacturing municipalities,Rural,17.8,141.7,Conservative,173,67,535.193118099815,38.5539651029151,61.818688398983,1.4279246334413
1443,Bollebygd,220236,6.6,8.4,6.2,4.9,-1.3,362,4,33.3,158,57.1,42,57,55,9.4,6.5,11.2,57.668969,12.570143,8562,19.5,Suburbs to cities,City,10.9,71.1,Conservative,99,201,549.871525344546,53.8425601494978,61.6678346180799,1.40154169586545
1494,Lidköping,203485,11.9,11,7.7,7.4,-0.3,599,1.3,34.9,624,75.9,NA,NA,NA,10.4,11.4,7.7,58.503505,13.157077,38414,21.7,Municipalities in densely populated regions,Rural,10.8,132.5,Left-wing,48,79,542.588639558494,37.9288800957984,61.3578382881241,1.01525485500078
0682,Nässjö,195276,9.9,12.2,7.7,8.6,0.899999999999999,1186,0,28.3,789,82.5,28,47,49,16.4,12.5,8.3,57.653035,14.696725,29516,21.7,Municipalities in densely populated regions,Rural,42.5,171.2,Mixed,121,90,500.101639788589,44.11166824773,61.1193928716628,1.49071689930885
1256,Östra Göinge,186964,10.6,12.9,9.8,9.8,0,1074,0.2,23.1,639,76.9,NA,NA,NA,12.9,8.9,14.5,56.220296,14.171403,13687,22.9,Commuter municipalities,Rural,21.8,143,Mixed,215,209,547.526850295901,48.0017534887119,60.6414846204428,0.146124059326368
0381,Enköping,209678,7.6,7.3,6.2,5.4,-0.8,949,4.3,31.6,269,67.7,NA,NA,NA,13.3,11.2,11.3,59.635691,17.077823,40656,20.6,Municipalities in densely populated regions,Rural,13.8,137.4,Conservative,39,64,517.734159779614,39.379181424636,60.3109012199921,5.26367571822117
1462,Lilla Edet,197610,9.7,10,8.3,7.1,-1.2,857,0,23.5,219,62.3,NA,NA,NA,15.6,9,15,58.132158,12.124134,12829,19.7,Suburbs to cities,City,11.6,108.6,Mixed,184,255,557.253098448827,48.4059552576195,59.3966793982384,0.623587185283342
2482,Skellefteå,199070,14.2,11.7,10.1,7.7,-2.4,761,0.2,35.7,1087,79.4,42,58,52,8.2,7.3,7.8,64.750244,20.950917,71988,22.4,Larger towns,Town,20.9,141,Left-wing,85,185,515.363671723065,32.6582208145802,59.3432238706451,102.892148691449
1715,Kil,195273,13,13.3,9.1,8.2,-0.9,542,1.2,31.8,1179,72.9,NA,NA,NA,7.4,8.2,8.7,59.50368,13.317048,11810,22.2,Suburbs to larger towns,City,5.1,111.6,Mixed,179,183,554.191363251482,45.5546147332769,58.6790855207451,6.77392040643522
0188,Norrtälje,198895,5.8,5.4,4.7,4.6,-0.100000000000001,1101,2.4,28.5,233,56.7,NA,NA,NA,11.9,13.8,12.7,59.759584,18.701358,56845,25.5,Tourism municipalities,Rural,8.2,93.2,Conservative,62,94,520.696631190078,39.7220511918375,58.1581493535051,8.69029817925939
1264,Skurup,203544,9.9,11.7,7.4,7.7,0.3,739,1.6,29.6,17,72.8,NA,NA,NA,13.6,10.8,11.1,55.48045,13.502349,15025,19.6,Suburbs to cities,City,1.8,121,Conservative,109,218,549.351081530782,42.5956738768719,58.1031613976705,0.532445923460898
2184,Hudiksvall,192216,14.3,14.8,9.3,8.7,-0.600000000000001,760,-0.2,31.9,369,69.3,NA,NA,NA,9.5,12.6,9.6,61.727391,17.107401,36829,23.7,Municipalities in sparsely populated regions,Rural,16,177.2,Mixed,136,225,546.444378071628,39.5069103152407,57.2646555703386,42.4122294930625
